place_id,name,state,lga,lat,lon,is_hub,place_type,loc_code,area_sqkm,source,source_objectid,official_name_raw,point_method,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m
qld_locality_4002,Laidley South,QLD,Lockyer Valley Regional,-27.6796349,152.3823348,0,locality_road_representative_point,4002,19.820363999999998,qld_admin_boundaries_locality_boundary,2115,Laidley South,road_node_inside_locality,2405068,-27.6735292,152.3841405,793.4
qld_locality_1513,Lake Barrine,QLD,Tablelands Regional,-17.2428257,145.6458707,0,locality_road_representative_point,1513,19.404188,qld_admin_boundaries_locality_boundary,2117,Lake Barrine,road_node_inside_locality,233797,-17.2451352,145.6466413,282.5
qld_locality_4521,Lake Borumba,QLD,Gympie Regional,-26.5251094,152.5055533,0,locality_road_representative_point,4521,163.120135,qld_admin_boundaries_locality_boundary,2118,Lake Borumba,road_node_inside_locality,1886428,-26.5234318,152.5136349,923.5
qld_locality_4628,Lake Clarendon,QLD,Lockyer Valley Regional,-27.5183398,152.3585043,0,locality_road_representative_point,4628,25.338043000000003,qld_admin_boundaries_locality_boundary,2119,Lake Clarendon,road_node_inside_locality,2383083,-27.5165322,152.3569171,287.6
qld_locality_4890,Lake Eacham,QLD,Tablelands Regional,-17.3023090,145.6486407,0,locality_road_representative_point,4890,30.760011000000002,qld_admin_boundaries_locality_boundary,2120,Lake Eacham,road_node_inside_locality,232602,-17.2997367,145.6491296,304.8
qld_locality_4016,Lake Macdonald,QLD,Noosa Shire,-26.3955818,152.9323827,0,locality_road_representative_point,4016,26.45348,qld_admin_boundaries_locality_boundary,2121,Lake Macdonald,road_node_inside_locality,2208688,-26.3898181,152.9365262,851.9
qld_locality_4661,Lake Manchester,QLD,Brisbane City,-27.4036665,152.7888348,0,locality_road_representative_point,4661,73.957469,qld_admin_boundaries_locality_boundary,2122,Lake Manchester,road_node_inside_locality,1947382,-27.4378179,152.7860173,4294.4
qld_locality_4027,Lake Manchester,QLD,Somerset Regional,-27.4759712,152.7137917,0,locality_road_representative_point,4027,20.181065,qld_admin_boundaries_locality_boundary,2180,Lake Manchester,road_node_inside_locality,2392053,-27.4656189,152.7157375,1316.8
qld_locality_5072,Lake Mary,QLD,Livingstone Shire,-23.1062589,150.6073178,0,locality_road_representative_point,5072,47.103613,qld_admin_boundaries_locality_boundary,2181,Lake Mary,road_node_inside_locality,1536401,-23.1151298,150.6047497,1111.1
qld_locality_4392,Lake Monduran,QLD,Bundaberg Regional,-24.8684029,151.8500759,0,locality_road_representative_point,4392,85.350688,qld_admin_boundaries_locality_boundary,2182,Lake Monduran,road_node_inside_locality,1078200,-24.8054241,151.8120931,8806.7
qld_locality_4706,Lake Proserpine,QLD,Whitsunday Regional,-20.3741105,148.3775660,0,locality_road_representative_point,4706,268.778774,qld_admin_boundaries_locality_boundary,2296,Lake Proserpine,road_node_inside_locality,836251,-20.3900765,148.3359160,5009.2
qld_locality_4453,Lake Tinaroo,QLD,Tablelands Regional,-17.1808482,145.5549940,0,locality_road_representative_point,4453,37.503191,qld_admin_boundaries_locality_boundary,2297,Lake Tinaroo,road_node_inside_locality,207713,-17.1964582,145.5740537,2794.7
qld_locality_4440,Lake Wivenhoe,QLD,Somerset Regional,-27.2233891,152.4875842,0,locality_road_representative_point,4440,202.476898,qld_admin_boundaries_locality_boundary,2298,Lake Wivenhoe,road_node_inside_locality,1912051,-27.2451234,152.4770932,2961.1
qld_locality_4925,Lakefield,QLD,Cook Shire,-14.7660850,144.1751183,0,locality_road_representative_point,4925,8386.154046,qld_admin_boundaries_locality_boundary,2299,Lakefield,road_node_inside_locality,138566,-14.7923992,144.1800410,3078.7
qld_locality_1526,Lakeland,QLD,Cook Shire,-15.8726815,144.8605786,0,locality_road_representative_point,1526,4738.120029,qld_admin_boundaries_locality_boundary,2300,Lakeland,road_node_inside_locality,140799,-15.8942416,144.8671447,2600.2
qld_locality_5773,Lakes Creek,QLD,Livingstone Shire,-23.3867800,150.5798311,0,locality_road_representative_point,5773,0.41919100000000004,qld_admin_boundaries_locality_boundary,2301,Lakes Creek,road_node_inside_locality,1393494,-23.3857759,150.5802089,128.8
qld_locality_1527,Lakes Creek,QLD,Rockhampton Regional,-23.3782097,150.5674433,0,locality_road_representative_point,1527,10.415467,qld_admin_boundaries_locality_boundary,1940,Lakes Creek,road_node_inside_locality,1013837,-23.3743611,150.5722991,714.2
qld_locality_1528,Lakeside,QLD,North Burnett Regional,-25.5597631,152.1181717,0,locality_road_representative_point,1528,104.627735,qld_admin_boundaries_locality_boundary,1941,Lakeside,road_node_inside_locality,2180364,-25.5701564,152.1142234,1355.8
qld_locality_1530,Lamb Island,QLD,Redland City,-27.6229722,153.3829816,0,locality_road_representative_point,1530,3.172834,qld_admin_boundaries_locality_boundary,1942,Lamb Island,road_node_inside_locality,3098753,-27.6228030,153.3822816,80.8
qld_locality_5251,Lamb Range,QLD,Cairns Regional,-16.9818665,145.6775120,0,locality_road_representative_point,5251,218.247528,qld_admin_boundaries_locality_boundary,1943,Lamb Range,road_node_inside_locality,225294,-17.0467404,145.6705082,7592.4
qld_locality_1532,Lamington,QLD,Scenic Rim Regional,-28.2723302,153.0286392,0,locality_road_representative_point,1532,58.204750000000004,qld_admin_boundaries_locality_boundary,1944,Lamington,road_node_inside_locality,3690065,-28.2683034,153.0234487,770.0
qld_locality_5086,Lammermoor,QLD,Livingstone Shire,-23.1642793,150.7714700,0,locality_road_representative_point,5086,10.697485,qld_admin_boundaries_locality_boundary,2006,Lammermoor,road_node_inside_locality,1449462,-23.1631439,150.7696700,243.0
qld_locality_3792,Landers Shoot,QLD,Sunshine Coast Regional,-26.7126480,152.9261376,0,locality_road_representative_point,3792,4.703114,qld_admin_boundaries_locality_boundary,2024,Landers Shoot,road_node_inside_locality,2234679,-26.7146016,152.9277811,304.5
qld_locality_1533,Landsborough,QLD,Sunshine Coast Regional,-26.8099397,152.9892405,0,locality_road_representative_point,1533,60.034065,qld_admin_boundaries_locality_boundary,1970,Landsborough,road_node_inside_locality,2107959,-26.8109467,152.9904311,182.6
qld_locality_5194,Lanefield,QLD,Ipswich City,-27.6560451,152.5598618,0,locality_road_representative_point,5194,16.806782,qld_admin_boundaries_locality_boundary,1971,Lanefield,road_node_inside_locality,2407617,-27.6568395,152.5574012,291.5
qld_locality_5225,Langlands,QLD,Western Downs Regional,-26.6851663,150.9874279,0,locality_road_representative_point,5225,49.673781999999996,qld_admin_boundaries_locality_boundary,1972,Langlands,road_node_inside_locality,1092119,-26.6925435,150.9844935,975.5
qld_locality_4456,Langley,QLD,North Burnett Regional,-25.1266825,151.2757003,0,locality_road_representative_point,4456,46.274911,qld_admin_boundaries_locality_boundary,1973,Langley,road_node_inside_locality,1748526,-25.1147592,151.2398774,4248.7
qld_locality_5557,Langlo,QLD,Murweh Shire,-26.0683584,145.6655257,0,locality_road_representative_point,5557,4812.323136999999,qld_admin_boundaries_locality_boundary,1974,Langlo,road_node_inside_locality,595572,-26.0004021,145.7459935,12293.1
qld_locality_3165,Langshaw,QLD,Gympie Regional,-26.2995009,152.5820763,0,locality_road_representative_point,3165,41.842337,qld_admin_boundaries_locality_boundary,1975,Langshaw,road_node_inside_locality,1881178,-26.2998675,152.5798888,247.7
qld_locality_3202,Lannercost,QLD,Hinchinbrook Shire,-18.6175102,145.9617865,0,locality_road_representative_point,3202,239.309026,qld_admin_boundaries_locality_boundary,1976,Lannercost,road_node_inside_locality,1257828,-18.6131781,145.9621008,510.1
qld_locality_1540,Lansdowne,QLD,Blackall Tambo Regional,-25.1650134,146.1768238,0,locality_road_representative_point,1540,914.801195,qld_admin_boundaries_locality_boundary,1992,Lansdowne,road_node_inside_locality,629545,-25.1299589,146.1589729,4746.8
qld_locality_1542,Lanskey,QLD,Mount Isa City,-20.6860098,139.4975964,0,locality_road_representative_point,1542,1.0294530000000002,qld_admin_boundaries_locality_boundary,2034,Lanskey,road_node_inside_locality,408716,-20.6877826,139.4994427,294.5
qld_locality_1543,Larapinta,QLD,Brisbane City,-27.6412264,153.0070303,0,locality_road_representative_point,1543,5.964314,qld_admin_boundaries_locality_boundary,2035,Larapinta,road_node_inside_locality,3699978,-27.6406214,153.0069044,77.3
qld_locality_3942,Laravale,QLD,Scenic Rim Regional,-28.0875258,152.9357341,0,locality_road_representative_point,3942,57.127539,qld_admin_boundaries_locality_boundary,2036,Laravale,road_node_inside_locality,2479739,-28.0878303,152.9348024,110.6
qld_locality_3440,Lark Hill,QLD,Somerset Regional,-27.5259340,152.5924098,0,locality_road_representative_point,3440,4.019138,qld_admin_boundaries_locality_boundary,2037,Lark Hill,road_node_inside_locality,2395522,-27.5251310,152.5929650,118.2
qld_locality_1545,Laura,QLD,Cook Shire,-15.4204112,144.1847584,0,locality_road_representative_point,1545,7758.631449,qld_admin_boundaries_locality_boundary,2038,Laura,road_node_inside_locality,138887,-15.4492669,144.0752440,12638.3
qld_locality_4257,Lavelle,QLD,Toowoomba Regional,-28.0031376,151.2840642,0,locality_road_representative_point,4257,20.248343000000002,qld_admin_boundaries_locality_boundary,1671,Lavelle,road_node_inside_locality,1677964,-28.0040730,151.2827910,184.4
qld_locality_3992,Lawes,QLD,Lockyer Valley Regional,-27.5665696,152.3335028,0,locality_road_representative_point,3992,15.182874,qld_admin_boundaries_locality_boundary,2017,Lawes,road_node_inside_locality,2398145,-27.5652144,152.3309823,328.2
qld_locality_4940,Lawgi Dawes,QLD,Banana Shire,-24.6086670,150.7099553,0,locality_road_representative_point,4940,571.5737730000001,qld_admin_boundaries_locality_boundary,2018,Lawgi Dawes,road_node_inside_locality,1497018,-24.5943977,150.7364847,3431.3
qld_locality_3687,Lawn Hill,QLD,Burke Shire,-18.5771597,138.5844407,0,locality_road_representative_point,3687,7511.511794,qld_admin_boundaries_locality_boundary,2019,Lawn Hill,road_node_inside_locality,97045,-18.4077211,138.6171462,20219.3
qld_locality_1547,Lawn Hill,QLD,Mount Isa City,-18.9516864,138.0605721,0,locality_road_representative_point,1547,7061.180328,qld_admin_boundaries_locality_boundary,2039,Lawn Hill,road_node_inside_locality,66327,-18.7932276,138.1546579,21382.5
qld_locality_1548,Lawnton,QLD,Moreton Bay City,-27.2827153,152.9799573,0,locality_road_representative_point,1548,8.637627,qld_admin_boundaries_locality_boundary,2040,Lawnton,road_node_inside_locality,3601179,-27.2821880,152.9795974,77.3
qld_locality_4449,Leafdale,QLD,South Burnett Regional,-26.2461411,151.7703862,0,locality_road_representative_point,4449,15.299287000000001,qld_admin_boundaries_locality_boundary,1685,Leafdale,road_node_inside_locality,1776579,-26.2404231,151.7712301,715.9
qld_locality_4630,Lefthand Branch,QLD,Lockyer Valley Regional,-27.7805933,152.2616324,0,locality_road_representative_point,4630,65.776488,qld_admin_boundaries_locality_boundary,1686,Lefthand Branch,road_node_inside_locality,2401702,-27.7897835,152.2554713,1344.5
qld_locality_3586,Leichhardt,QLD,Ipswich City,-27.6222065,152.7349522,0,locality_road_representative_point,3586,2.91757,qld_admin_boundaries_locality_boundary,1687,Leichhardt,road_node_inside_locality,1642024,-27.6230848,152.7352373,114.8
qld_locality_4258,Lemontree,QLD,Toowoomba Regional,-27.7833433,151.3050306,0,locality_road_representative_point,4258,49.102491,qld_admin_boundaries_locality_boundary,1692,Lemontree,road_node_inside_locality,1679837,-27.7893453,151.3036472,770.8
qld_locality_1550,Leslie,QLD,Southern Downs Regional,-28.1842046,151.9262818,0,locality_road_representative_point,1550,10.059102000000001,qld_admin_boundaries_locality_boundary,1694,Leslie,road_node_inside_locality,2263197,-28.1746010,151.9157114,1689.8
qld_locality_5467,Leslie Dam,QLD,Southern Downs Regional,-28.2469695,151.8982199,0,locality_road_representative_point,5467,106.48614199999999,qld_admin_boundaries_locality_boundary,1693,Leslie Dam,road_node_inside_locality,2261704,-28.2526781,151.8991242,728.4
qld_locality_1553,Lethebrook,QLD,Whitsunday Regional,-20.5406282,148.6496267,0,locality_road_representative_point,1553,18.390560999999998,qld_admin_boundaries_locality_boundary,1695,Lethebrook,road_node_inside_locality,856798,-20.5449244,148.6513236,544.5
qld_locality_1554,Leyburn,QLD,Southern Downs Regional,-28.0487991,151.5873572,0,locality_road_representative_point,1554,187.916764,qld_admin_boundaries_locality_boundary,1696,Leyburn,road_node_inside_locality,2265607,-28.0385393,151.5894625,1315.1
qld_locality_4151,Leyburn,QLD,Toowoomba Regional,-27.9530302,151.6102879,0,locality_road_representative_point,4151,65.165154,qld_admin_boundaries_locality_boundary,1697,Leyburn,road_node_inside_locality,2268084,-27.9612077,151.6066345,1107.9
qld_locality_4922,Leydens Hill,QLD,Rockhampton Regional,-23.6161267,150.4177382,0,locality_road_representative_point,4922,4.297803,qld_admin_boundaries_locality_boundary,1698,Leydens Hill,road_node_inside_locality,1056391,-23.6101539,150.4148693,792.8
qld_locality_4631,Lilydale,QLD,Lockyer Valley Regional,-27.6068505,152.1415323,0,locality_road_representative_point,4631,9.842618000000002,qld_admin_boundaries_locality_boundary,1770,Lilydale,road_node_inside_locality,2372279,-27.6093713,152.1430174,357.2
qld_locality_5167,Lilyvale,QLD,Central Highlands Regional,-23.1290808,148.4300768,0,locality_road_representative_point,5167,659.699762,qld_admin_boundaries_locality_boundary,1771,Lilyvale,road_node_inside_locality,1466311,-23.1319395,148.4412607,1292.2
qld_locality_5528,Lilyvale,QLD,Toowoomba Regional,-27.4277025,151.8759987,0,locality_road_representative_point,5528,6.173305,qld_admin_boundaries_locality_boundary,1850,Lilyvale,road_node_inside_locality,1850394,-27.4316008,151.8732541,576.5
qld_locality_5807,Lilywood,QLD,Moreton Bay City,-27.1041808,152.8964946,0,locality_road_representative_point,5807,2.811113,qld_admin_boundaries_locality_boundary,1851,Lilywood,road_node_inside_locality,2164681,-27.1018055,152.8991651,420.2
qld_locality_4849,Limestone,QLD,Rockhampton Regional,-23.6684541,150.4029388,0,locality_road_representative_point,4849,28.874725,qld_admin_boundaries_locality_boundary,1873,Limestone,road_node_inside_locality,1535830,-23.6601519,150.4244797,2601.6
qld_locality_4965,Limestone Creek,QLD,Rockhampton Regional,-23.2861383,150.5625245,0,locality_road_representative_point,4965,22.771915,qld_admin_boundaries_locality_boundary,1852,Limestone Creek,road_node_inside_locality,1453186,-23.2873600,150.5613471,197.7
qld_locality_5100,Limestone Ridges,QLD,Scenic Rim Regional,-27.8367612,152.7276943,0,locality_road_representative_point,5100,13.850538,qld_admin_boundaries_locality_boundary,1872,Limestone Ridges,road_node_inside_locality,2571717,-27.8322439,152.7257272,609.4
qld_locality_1555,Limevale,QLD,Goondiwindi Regional,-28.7410656,151.1782726,0,locality_road_representative_point,1555,203.582764,qld_admin_boundaries_locality_boundary,1874,Limevale,road_node_inside_locality,1693381,-28.7406959,151.1686109,1076.6
qld_locality_5385,Linden,QLD,Paroo Shire,-27.9862540,146.4224129,0,locality_road_representative_point,5385,3541.533991,qld_admin_boundaries_locality_boundary,1875,Linden,road_node_inside_locality,1201187,-27.8968813,146.3751543,12429.9
qld_locality_4119,Linthorpe,QLD,Toowoomba Regional,-27.6124615,151.6756370,0,locality_road_representative_point,4119,108.428225,qld_admin_boundaries_locality_boundary,1898,Linthorpe,road_node_inside_locality,2339931,-27.6183468,151.6768781,752.2
qld_locality_1559,Linville,QLD,Somerset Regional,-26.8169783,152.2407672,0,locality_road_representative_point,1559,144.978657,qld_admin_boundaries_locality_boundary,2211,Linville,road_node_inside_locality,1824873,-26.8096096,152.2370364,1008.6
qld_locality_3972,Little Mountain,QLD,Sunshine Coast Regional,-26.7847308,153.0943752,0,locality_road_representative_point,3972,7.5866299999999995,qld_admin_boundaries_locality_boundary,2212,Little Mountain,road_node_inside_locality,3376675,-26.7857451,153.0946503,130.1
qld_locality_5667,Little Mulgrave,QLD,Cairns Regional,-17.1317621,145.7045995,0,locality_road_representative_point,5667,18.763462,qld_admin_boundaries_locality_boundary,2213,Little Mulgrave,road_node_inside_locality,223431,-17.1300573,145.7046277,198.6
qld_locality_4923,Lizard,QLD,Cook Shire,-14.6784578,145.4477196,0,locality_road_representative_point,4923,2833.702041,qld_admin_boundaries_locality_boundary,2214,Lizard,road_node_inside_locality,194776,-14.7546360,145.3537540,13648.8
qld_locality_5409,Llanarth,QLD,Charters Towers Regional,-21.2641506,146.4252448,0,locality_road_representative_point,5409,4942.168097,qld_admin_boundaries_locality_boundary,2215,Llanarth,road_node_inside_locality,756312,-21.3269770,146.4414379,7719.7
qld_locality_1565,Loch Lomond,QLD,Southern Downs Regional,-28.3229830,152.1776500,0,locality_road_representative_point,1565,69.041855,qld_admin_boundaries_locality_boundary,2216,Loch Lomond,road_node_inside_locality,2629078,-28.3307794,152.1773719,986.4
qld_locality_5059,Lochington,QLD,Central Highlands Regional,-23.9613261,147.4443416,0,locality_road_representative_point,5059,4408.460104000001,qld_admin_boundaries_locality_boundary,2217,Lochington,road_node_inside_locality,805158,-23.9628153,147.4861033,4652.4
qld_locality_5783,Lockhart River,QLD,Cook Shire,-12.7951070,143.3607320,0,locality_road_representative_point,5783,2228.081667,qld_admin_boundaries_locality_boundary,2218,Lockhart River,road_node_inside_locality,328811,-13.1324788,143.5979617,46718.4
qld_locality_5576,Lockhart River,QLD,Lockhart River Aboriginal Shire,-13.1194060,143.0015886,0,locality_road_representative_point,5576,3601.073804,qld_admin_boundaries_locality_boundary,2219,Lockhart River,road_node_inside_locality,327200,-13.0186915,143.2122423,26122.2
qld_locality_3512,Lockrose,QLD,Lockyer Valley Regional,-27.4930557,152.4552998,0,locality_road_representative_point,3512,12.897975,qld_admin_boundaries_locality_boundary,2220,Lockrose,road_node_inside_locality,2383668,-27.4898909,152.4552679,397.2
qld_locality_1568,Lockrose,QLD,Somerset Regional,-27.4987874,152.4803145,0,locality_road_representative_point,1568,2.7955300000000003,qld_admin_boundaries_locality_boundary,2128,Lockrose,road_node_inside_locality,2383609,-27.4950491,152.4826585,536.8
qld_locality_4029,Lockyer,QLD,Lockyer Valley Regional,-27.5102681,152.0705021,0,locality_road_representative_point,4029,17.860504000000002,qld_admin_boundaries_locality_boundary,2139,Lockyer,road_node_inside_locality,1848809,-27.5061598,152.0691539,537.0
qld_locality_3623,Lockyer Waters,QLD,Lockyer Valley Regional,-27.4538565,152.4042201,0,locality_road_representative_point,3623,16.589045,qld_admin_boundaries_locality_boundary,2129,Lockyer Waters,road_node_inside_locality,1849651,-27.4531683,152.4037425,101.4
qld_locality_3889,Logan Central,QLD,Logan City,-27.6446996,153.1092500,0,locality_road_representative_point,3889,2.883783,qld_admin_boundaries_locality_boundary,2140,Logan Central,road_node_inside_locality,3087417,-27.6447986,153.1091506,16.6
